Epoch,Tr rmse,Tr mae,Tr relative_rmse,Tr relative_mae,Te rmse,Te mae,Te relative_rmse,Te relative_mae,Tr loss,Te loss,LR,Time(s)
332,0.5037688942835292,0.3762852278622714,0.3813100291445931,0.33367635987021704,0.6554133711970426,0.5198224806849332,0.48624274182447136,0.4615344949425223,0.2547362171870502,0.47519395360972155,0.00044823818497590205,31.798197984695435
333,0.5051901748473632,0.3777820960404401,0.38233115950370217,0.3349641990215383,0.6490845938417363,0.5146525290241853,0.4814982323404302,0.45693229624931825,0.2563986951973349,0.4657971562150328,0.0004457848453098499,31.213801622390747
334,0.5004632535146519,0.3735321756990198,0.378761309672167,0.3312164023916989,0.6544624042702231,0.5195382656579349,0.4854134934789994,0.4611818393602728,0.2516062536182251,0.4746398054820331,0.0004433336773672791,31.653380870819092
335,0.507440115997498,0.37998040442798225,0.3840295146493351,0.33692840076385333,0.6494830024433645,0.5150929048737103,0.48178848783600137,0.4573283165215171,0.259153929065893,0.4669543285580242,0.00044088474834819656,31.6709041595459
336,0.5020985447149225,0.37503646481483377,0.3799874860653903,0.3325374948787179,0.6587524705710895,0.5229544037166126,0.48866951577166184,0.46430766909198967,0.2532559786250885,0.48071301417714135,0.00043843812539122863,31.678592205047607
337,0.6096349801609223,0.45993661498003463,0.46144559007277464,0.4078309657101963,0.6528844197484899,0.5180345737041636,0.48442837739373273,0.45998451209323293,0.4083655963447642,0.4690820048837101,0.00043599387557177944,31.472920417785645
338,0.4999889997556248,0.37299229563238784,0.3784145717633599,0.3307142664085735,0.6437022786408184,0.5103856237495646,0.47737499481853957,0.4531092313043574,0.25091193154215174,0.4597982822414388,0.00043355206590019266,31.449965000152588
339,0.4956768065850365,0.3689355700411261,0.37514404243326444,0.32712702716098113,0.6452360726932791,0.5115798958801331,0.4785735815922844,0.4541692395101894,0.24663973117575927,0.4603014789561537,0.00043111276331991367,31.62289023399353
340,0.5062540371150257,0.37856364903603007,0.3831425961007409,0.3356599399750245,0.6470576421143537,0.5133298090434967,0.4799048314120043,0.45572122190406616,0.25847832587632263,0.46382585379051017,0.00042867603470565525,31.7409405708313
341,0.4962501941836454,0.36982193254532025,0.3755615243618501,0.3279254434899213,0.6520256379390146,0.5172111478081362,0.4837522361686523,0.459190301397905,0.24753311786422116,0.4680433577713482,0.00042624194686156295,31.194467782974243
342,0.49662021232798775,0.3701842441597087,0.37585128357703673,0.32824717836584,0.6475531882780758,0.5136339607085774,0.48032135871004933,0.456030233817942,0.24779222228310324,0.4643731874259398,0.00042381056651938495,31.627766132354736
343,3.5906518842765993,2.2115830504958005,2.719659507593369,1.9604755455159886,2.363889379934831,1.5565108806691705,1.7720266555082351,1.3807146224108608,20.24468286016727,5.693245654437631,0.000421381960336641,31.462640047073364
344,2.192690512713264,1.41674250459926,1.6601542731657386,1.2562481317928131,2.0188294687373114,1.406522880263507,1.5131211688811765,1.2479819049809706,4.823916223597399,4.159156089160532,0.00041895619489479676,31.394355535507202
345,1.9276635359952794,1.3337034191039794,1.4594723273088588,1.182602761263516,1.7786461682243144,1.2968348956363087,1.3328475697155304,1.1507568493246394,3.7223252242899196,3.2277396241611336,0.0004165333366974373,31.373037576675415
346,1.7104514805390874,1.2513074817504475,1.294990483452292,1.109590263927684,1.6460083270455426,1.2516654258105844,1.2328435099698642,1.1105278354277586,2.930537677703694,2.7540007051937083,0.0004141134521684436,31.908083200454712
347,1.5554982672400652,1.1771885296877693,1.1775969235017338,1.0438110334350463,1.495108169667861,1.1733081675468282,1.119580757490454,1.0412754480214041,2.4244693861925666,2.27237008153436,0.00041169660765017293,31.84717893600464
348,1.3888296194892515,1.076975066394092,1.0514342972939028,0.9549493142627777,1.389473409576212,1.1079672457062624,1.0400698041533405,0.9832569191800081,1.9311238469924519,1.9615891770245557,0.0004092828694016381,31.254125118255615
349,1.2898200386985739,1.0179840122314698,0.9765063871674359,0.9026158142854823,1.316807646483661,1.061978730288419,0.9854104879068181,0.9424461649063437,1.6649783900714814,1.7609581883578378,0.0004068723035966929,31.16488218307495
350,1.2292198892583184,0.9826951042853574,0.9306214180859652,0.871356145583372,1.2663015637168273,1.0279444676032041,0.9473742323125748,0.9122011938834573,1.511732016655213,1.6271992070789643,0.0004044649763222162,31.609951734542847
351,1.1842719813719154,0.9558425214201371,0.8965948673493085,0.8475408652886988,1.2187802960528409,0.9958660363513518,0.911545643194474,0.8836936466196642,1.4031231345977375,1.505617637685276,0.0004020609535763016,31.715258598327637
352,1.1512738612883868,0.9343818473943415,0.8716413350028788,0.8285308642820879,1.1793158057539221,0.9656741182434367,0.8817469742208879,0.8567536460524574,1.3258650672627006,1.407196178155787,0.0003996603012664468,31.202300548553467
353,1.129514244150988,0.9176422108940899,0.8551603836171767,0.8136794353551405,1.1491656982324978,0.9411284149011826,0.8589593478065124,0.8348731816133713,1.2762795514601437,1.3349355631333621,0.0003972630852077479,31.857919216156006
354,1.1142944276014113,0.9032392753636773,0.8436652581322002,0.800951463653442,1.1254809457350543,0.9206842904422372,0.8410546473640809,0.8166604335295325,1.2420175024532378,1.280218771753464,0.00039486937112109355,31.55951976776123
355,1.1020565651317331,0.889887513961384,0.8344282555707636,0.789093167067849,1.106135402771241,0.9029706426482788,0.8264339588542673,0.8008963411504572,1.2148250373289546,1.236998914078595,0.000392479224631365,31.749008893966675
356,1.0900418363152977,0.8761014004442144,0.8253379578896385,0.77688219203031,1.0871852515215543,0.8851968199811517,0.8121168301067251,0.7851045670356342,1.188515218821439,1.1958251018575168,0.0003900927112656358,31.679012298583984
357,1.0748666480263287,0.8592452798935182,0.8138251639304952,0.7619156337039356,1.0657503732385483,0.8649645909906071,0.7959197845688478,0.7671376814179242,1.1557106927116925,1.1501517809011081,0.00038770989645137485,31.472262620925903
358,1.049670517763352,0.8336983928705919,0.7947470724263931,0.7392813827902238,1.0366627599466294,0.8376275584659475,0.7739531987491138,0.7428985996679827,1.1022477086215097,1.089020004565703,0.0003853308455146546,31.69057869911194
359,0.9897870727401367,0.7800628303844024,0.7493690877037252,0.6917008677905894,0.9890741272406145,0.7946757256665969,0.7380338805244568,0.7050176898744654,0.9807184940990917,0.9949996243504917,0.0003829556236783578,31.775364637374878
360,0.8399279092084915,0.6561434664190772,0.635867957125373,0.5818114449633635,0.8898520307107405,0.7094195191872948,0.6632926618670397,0.6297002323171034,0.7092558778224782,0.8192148026935557,0.00038058429606039116,31.688926458358765
361,0.71374810443205,0.5549698083158483,0.5402858635002279,0.4920825513607678,0.8314412794011162,0.6607962964690305,0.6191652541492074,0.5865975121125818,0.5103412783719639,0.7208155073265341,0.00037821692767189895,31.652734994888306
362,0.6676744703940529,0.5174773628698951,0.5054006903248037,0.45884281014376144,0.8009020150664018,0.6363217201143663,0.5960788819241651,0.5648447377158996,0.44654888775259416,0.6718570813138217,0.00037585358341548166,31.635986328125
363,0.6394033932430859,0.49449236125232066,0.48397746092495436,0.43846879301861647,0.7745620528644419,0.6154562148818358,0.5761688893491571,0.5462804141847845,0.4095786859326184,0.6311310199811497,0.0003734943280834157,31.919862270355225
364,0.6194503868327421,0.47821813805855534,0.46887569201183826,0.424030979049397,0.7564099160107699,0.6010154425141646,0.5624508819478081,0.5334582822845582,0.3844149546189742,0.6047432468855445,0.000371139226355878,31.578388690948486
365,0.6040760109768831,0.4655264708447584,0.4572341689132752,0.412785354941924,0.7434375008797263,0.5907609738449362,0.5526473224163055,0.5243588005476457,0.3656351056328432,0.5866594715392526,0.00036878834279917196,31.617045879364014
366,0.591732646373504,0.4551714747984779,0.44789775313540575,0.4036135451997665,0.7315687036769275,0.5812659003836586,0.5436856029505398,0.5159269813547798,0.35085428876672836,0.5700849060387535,0.00036644174186395775,31.215250730514526
367,0.5810758793417783,0.44619925025312657,0.4398085165788783,0.39564479528901414,0.7217537411712708,0.5733746299769151,0.5362746831886271,0.5089196145215774,0.33845792160952154,0.5568070459493342,0.0003640994878834856,31.751326084136963
368,0.5718079658753095,0.43831301293271113,0.4327941546465624,0.388662070832788,0.713952543741879,0.5670666514552213,0.5303931617163082,0.5033249118748833,0.32786234591733965,0.5463803475075227,0.0003617616450718314,31.50024437904358
369,0.5636755583439281,0.4311841074476905,0.4266479118941302,0.3823542507255779,0.7076322863446199,0.5619731762192466,0.525611289841606,0.4988099540618652,0.3185184480831585,0.5384794503928506,0.0003594282775221369,31.300565481185913
370,0.5562797968081612,0.4247301298985507,0.42104474076612747,0.37661296161100827,0.7021216083975399,0.5575342030129968,0.5214480332193527,0.49487354666154015,0.3102536449298502,0.5315562285044614,0.00035709944920485185,31.630200624465942
371,0.5495069887548845,0.4188047161395537,0.4159039141022585,0.37134678876973726,0.6961105053118843,0.5525829431844905,0.5169094965100925,0.4904756072689505,0.30281224671532125,0.5238024207519337,0.0003547752239659815,31.237650156021118
372,0.5431803739007144,0.4134030319790152,0.4110841416420146,0.3665661121753448,0.6916451511536053,0.548929108655389,0.5135356312129586,0.48723705280273355,0.2961452212085061,0.5182854308482797,0.00035245566552533433,31.680778980255127
373,0.5379420161884736,0.40849380171235233,0.4071575160970025,0.36222256218048343,0.6871959437979734,0.545255065761148,0.5101791051301089,0.48397713246192525,0.2902318630467124,0.5127205245475718,0.0003501408374747771,31.556191444396973
374,0.532967686812508,0.4040153880807805,0.4033844488508561,0.35823858597061853,0.6837073854584107,0.542428050289817,0.507542846515217,0.4814709373973908,0.2849093273999219,0.5085255098852882,0.00034783080327648985,31.756551027297974
375,0.5284130989230252,0.3998994266285616,0.3999441194343057,0.35460533815271716,0.6799649046385352,0.5393403639449156,0.5047165662209618,0.4787298512650046,0.28008618839284316,0.503919555143239,0.0003455256262612271,31.68464994430542
376,0.5241984594314494,0.3962177940230956,0.3967120695241632,0.35131669235739477,0.6766069427849775,0.5365848142832996,0.5021776364130133,0.4762870443058524,0.2758503510830874,0.49993514799497984,0.0003432253696265814,31.490793228149414
377,0.5206749495019249,0.39277747385004624,0.39408845538124043,0.34828777093300844,0.6739250190436521,0.5343842429910751,0.5001597506477233,0.4743380666097855,0.2719383067625729,0.49659366977406055,0.0003409300964352501,31.691643476486206
378,0.5174350674777107,0.3897197254520049,0.39164677915726115,0.3455745545938053,0.6712896610326308,0.5322012244698836,0.49816935808263363,0.4724045362383287,0.268514421135984,0.49348583642174215,0.00033863986961330737,31.48286509513855
379,0.5143955330797695,0.38698732008271036,0.389316085506888,0.34313663314370546,0.6686753329427485,0.530058145682442,0.49619333884295297,0.4704987803563715,0.26548341833015177,0.49030223592398636,0.00033635475194847823,31.341469049453735
380,0.511808877322763,0.3845188349963509,0.3873719357870479,0.3409441111878278,0.6664783329887186,0.5282796575105126,0.49452499049232607,0.46892611036963644,0.26276648259736635,0.48782418333591626,0.00033407480608841814,31.576961278915405
381,0.5094207826463933,0.3823076719268758,0.3855551761739394,0.3389882805513188,0.6651852070329024,0.5272255684921449,0.49357579417407194,0.4680018450487106,0.26037309912436785,0.48603068236361213,0.00033180009453899397,31.639710903167725
382,0.5073528535225812,0.38033786097312355,0.38398843892117873,0.3372339378384983,0.6628035772293009,0.5252474114537876,0.4917583304611757,0.46624792498700757,0.2582374313139023,0.4834437699400805,0.0003295306796625725,31.513834714889526
383,0.5054462577569931,0.37857998931471676,0.3825337293951269,0.3356807209591177,0.6612857892551524,0.5240750198058266,0.4906112433754824,0.4652086896373626,0.2563657398051757,0.4816412045197053,0.00032726662367630856,31.260210275650024
384,0.5037663657078768,0.37707829204472626,0.3812483737175477,0.33435503174276915,0.6601438764582344,0.5231382273097727,0.48976212453077184,0.4643861280086844,0.25477680396587454,0.48016526625755634,0.00032500798865044107,31.49378228187561
385,0.5023783250926013,0.37570190541246995,0.38021471873324186,0.33312407598138494,0.6592629096087288,0.5224544587619802,0.48909881758817375,0.4637863541988128,0.2533169415067224,0.4791990257201985,0.00032275483650658955,31.187686920166016
386,0.5011680303091671,0.374495095428936,0.37930120471964546,0.33205008554586113,0.658227935034961,0.5215870079828456,0.48832985615347796,0.4630135234026985,0.25201365192306235,0.477679974175392,0.00032050722901605876,31.256955862045288
387,0.5000401998267454,0.37344124084487956,0.37846133017284983,0.3311342582664388,0.6565129637399459,0.5202109018430353,0.4870205802076003,0.4617959981296152,0.25091480563349905,0.47589062265852555,0.00031826522779814355,31.526889085769653
388,0.498797175877872,0.37246381264319395,0.37746791979845834,0.33024087787311984,0.6558361225587162,0.5197000372856059,0.4865218056714471,0.46135546075787776,0.2499051635915583,0.47506648740347696,0.00031602889431843934,31.743674755096436
389,0.4980589672524661,0.37164839337216343,0.3769509234530403,0.3295398528244406,0.6547792182567923,0.5188543189336909,0.4857253918354524,0.46060723815372284,0.24904399034492472,0.4737399606143727,0.0003137982898871586,31.536353588104248
390,0.49749078071691133,0.3709647877012345,0.3765317847065747,0.3289307351099616,0.6541331353034565,0.5183559418680833,0.4852475457012972,0.46015924629680616,0.24833659795835056,0.4725886535517035,0.00031157347565744826,31.685103178024292
391,0.49673560755775575,0.3703070563428542,0.37595224731108723,0.32835020292251504,0.653062381846382,0.5174660249189897,0.4844405141106264,0.4593788990203072,0.24764586363565474,0.4713577264770467,0.0003093545126237144,31.5206196308136
392,0.49610302808450507,0.3698232924555712,0.3754546159410222,0.32791500040554106,0.6525676387516572,0.5171546853162388,0.4840625463960005,0.4591181083796496,0.24715459235211745,0.4711753153067859,0.0003071414616199495,31.662137269973755
393,0.4955549942937127,0.3692583801912114,0.3750473149320021,0.3274145838729838,0.6522116218021209,0.5168688346676648,0.4838017547194333,0.4588533376149315,0.24656292931600052,0.470358041677883,0.00030493438331806493,31.241313457489014
394,0.4951418577668501,0.36882365467076633,0.3747308083715286,0.3270366563197763,0.6523951738275946,0.5171033266712638,0.48394594951109454,0.4590761167480346,0.24611232887933598,0.4707019695623673,0.0003027333382262269,31.983762741088867
395,0.4947954339777085,0.36850117091189094,0.37447707171746114,0.3267523123618753,0.6506938325530067,0.5157006323975037,0.482655089488004,0.4578230620864878,0.24578025658181643,0.4685084230122082,0.0003005383866871986,31.27224349975586
396,0.49457583245746595,0.36814610030561845,0.37432029062413913,0.3264308802903017,0.6509993049231443,0.5159815941902406,0.4828921540535708,0.45808008990504523,0.24542224351416297,0.46895268228761655,0.0002983495888766852,31.62277626991272
397,0.49433236612993126,0.3679335483892716,0.37414864550299826,0.32625482840971515,0.6495012331773891,0.5147900280149226,0.4817554982588253,0.4570158255450866,0.24522063263597335,0.46702953981843226,0.0002961670048016844,31.277419328689575
398,0.4938962580685947,0.36767279607726927,0.37379992167579934,0.326023720961841,0.6488773491293351,0.5142494532513746,0.48129125584893045,0.45653853338351225,0.24494998818412822,0.4661075350514708,0.0002939906942988413,32.03315448760986
399,0.49382350757160287,0.3675636163051116,0.37375189786288826,0.3259376332084125,0.649491962742678,0.5148129083893516,0.4817651237714737,0.4570450738152081,0.24483825959623817,0.4667249306398917,0.00029182071703280735,31.35553288459778
400,0.49334071361444853,0.36734696967716524,0.3733207793796764,0.3257081255237049,0.6484056210772876,0.513920386207295,0.4809396112347669,0.45625748242286435,0.24462799704011112,0.46559501415427357,0.00028965713249460586,31.57197856903076
401,0.49363303152635135,0.3674401505426927,0.37357382420550056,0.3258040633431093,0.647700398682273,0.5134159807852883,0.4804113386149075,0.4558103350713291,0.24474485266336146,0.46484532203266327,0.0002874999999999992,31.61371612548828
402,0.4934795693280225,0.3671872617407916,0.3734739496108682,0.32558566586856535,0.6481256609294503,0.5138024896542657,0.48072319394126933,0.4561560232849682,0.24450525187234828,0.4654092731721261,0.0002853493786878652,31.5818829536438
403,0.49337840988674264,0.36714845975452565,0.37339252727554445,0.3255273607325426,0.6474631121133101,0.5133320469269778,0.48021875712323314,0.4557264237639738,0.24444721734778765,0.4644635720925535,0.00028320532751857294,31.185830116271973
404,0.4934580651196567,0.36712744337989683,0.3734687177892675,0.32553031578420955,0.6466519258876535,0.5125506266871875,0.4796250476875407,0.4550400569158442,0.24443980700829449,0.4632130500307695,0.00028106790527236865,31.454028129577637
405,0.49339639726169604,0.36702290751079825,0.37343233441286544,0.3254478731576134,0.6475278918437142,0.5134908550563343,0.48026134846682217,0.4558759427325611,0.24433488888855287,0.4646839585932181,0.00027893717054776253,31.723898887634277
406,0.4939287155069769,0.367598557695348,0.3738199136155174,0.32594481732118574,0.6481744361752495,0.5140219184166608,0.48075255799421013,0.4563500111434549,0.24492971567227878,0.46535726039008024,0.0002768131817599237,31.511465787887573
407,0.4934857713984933,0.36724630683501136,0.37346903955872685,0.3256240106202702,0.6453744362701069,0.5116149327334236,0.4786447547973796,0.45419723743742163,0.2445762466619359,0.4616623150712666,0.0002746959971390775,31.73318576812744
408,0.4938571406876977,0.3675015100183334,0.3737662680008832,0.32587138089266693,0.6498279713373133,0.515300468486898,0.48207480560012045,0.45747175876469537,0.24487469150102076,0.46513055802825937,0.00027258567472890994,31.759148836135864
409,0.494364430400777,0.36811655233888063,0.37413171300276077,0.3264046587089804,0.6469268569334305,0.5128525006261101,0.4798607357683029,0.4552919014411814,0.24544931374450418,0.4624120158387378,0.00027048227238497607,31.468531608581543
410,0.4963164305623202,0.369832847366996,0.3756127956716772,0.32792307269126975,0.6454144950537758,0.5116526384085895,0.47871439947801475,0.45424398875491506,0.24736522361237734,0.4611949727417313,0.00026838584777311327,31.530534267425537
411,0.4937003076395249,0.36737005978344595,0.3736581604748486,0.32575041565665586,0.6488344565751081,0.5147164444872402,0.4812851460540996,0.4569713001582712,0.24468084843082225,0.46558251980951126,0.0002662964583678617,31.606766939163208
412,0.4933677189809116,0.36697043199590185,0.37341118958544606,0.3254004275416308,0.6461307181712778,0.5122192537083345,0.4792468678505025,0.4547499129797686,0.24429787113704785,0.4622227747571022,0.00026421416145088676,31.695801734924316
413,0.4937374862757596,0.36727894181236226,0.3737001772870355,0.3256781271753464,0.6450459689380014,0.5113208448504382,0.47842947174521055,0.45393418405145247,0.24460975196272294,0.46028360764291837,0.00026213901410941106,31.318779468536377
414,0.5182634212753989,0.38859740329936227,0.3923106741777716,0.34461095706026823,0.6466232444194548,0.5125700252897599,0.4796130950438148,0.45505243300754117,0.2731155141949016,0.4629554925436642,0.00026007107323464666,31.758094549179077
415,0.4928293079934656,0.36676646936386026,0.3729592346571346,0.32519591778994883,0.6526121575245882,0.5175786126743663,0.4841550703354698,0.4595150439975096,0.24406468453891775,0.47007784040216455,0.0002580103955202376,31.236581802368164
416,0.4930199166351461,0.36673226920678653,0.37314099153095387,0.32520151122368596,0.6446186230781882,0.5110570350114036,0.4780174431635097,0.453642756782751,0.24405462593637048,0.46082456186812193,0.00025595703746070404,31.366648197174072
417,0.49286679246208887,0.3665845602910149,0.37301265237165643,0.3250512205024454,0.6439686835130906,0.5104117680360927,0.47760880328117206,0.4530915034646019,0.24395358108262966,0.45869449545992885,0.00025391105534989454,31.93743109703064
418,0.4928249072901068,0.36667133031044413,0.3729869635666118,0.32513432037384116,0.6457911756905642,0.511978961726561,0.47899613262497803,0.45450601651069317,0.2439528502882483,0.4609515623134725,0.00025187250527944225,31.224076747894287
419,0.492738517369816,0.36652399894387966,0.37292457965606035,0.32500727610154584,0.6433618726896092,0.5098433198138355,0.47714828345227367,0.4525876976748839,0.24377152020918494,0.45774005369387843,0.0002498414431372271,31.65042495727539
420,0.4928659344101972,0.3666272579348661,0.3730156727653136,0.3250951237857023,0.6493895841154823,0.5150108981260004,0.4817449676799264,0.45719426981905564,0.2438948968036927,0.4648793660462859,0.0002478179246058439,31.34618377685547
421,0.49432522982837046,0.36791239399960973,0.3741284688526296,0.32621306515632464,0.6455617242637165,0.5116962288471467,0.4788413242222791,0.4542533208660901,0.2452464987409306,0.46010760835466535,0.00024580200516107495,31.45909857749939
422,0.4938042949546467,0.36736121917153425,0.3737300546730266,0.3257266275066743,0.6428561546904518,0.5095853211089252,0.4767377720797126,0.45236052341639676,0.2447273972678312,0.45784002813425934,0.00024379374007037034,31.746112823486328
423,0.5026321095578811,0.3755962748259784,0.3803885261961483,0.33301766910017494,0.6435810660614687,0.5101247283226666,0.4773251309114344,0.4528519118374044,0.2545304617142295,0.4583124904868437,0.00024179318439133206,31.815232276916504
424,0.49163270395069836,0.36549657439803057,0.3720728367726433,0.32406816587728615,0.6427743291472369,0.5095435231127203,0.47671116689309717,0.4523366990095791,0.2427024222950247,0.45755430661580143,0.00023980039297020477,31.555166482925415
425,0.49319059533231396,0.3668985354071632,0.3732836294301691,0.32533827439986446,0.645874682116636,0.511957108815086,0.47908225830863505,0.4544949368997054,0.24414192905081786,0.46055425819069307,0.0002378154204403716,31.637990713119507
426,0.4936505524232426,0.36746587966852645,0.37360096455895325,0.3258137381013064,0.6782413590400614,0.538847872280182,0.5036603476911943,0.4783773283588695,0.2447630690540222,0.49652383600008043,0.0002358383212208575,31.719166040420532
427,0.4946362459085842,0.36830941001999185,0.37436777002671184,0.32658206093757547,0.6436905164450886,0.5102306540637093,0.4774338434086764,0.45294204218821094,0.24569008383840163,0.45749915937051416,0.00023386914951483594,31.69435453414917
428,0.49376040362419293,0.3674278300713728,0.37370534456349946,0.3258136894932405,0.6422623509073002,0.5090835647468261,0.47629847883540677,0.4518996911412254,0.24470522585399648,0.4567831820424865,0.00023190795930814396,31.801172494888306
429,0.49212784834086576,0.3660351339189764,0.3724541640217929,0.32457044449719513,0.6416353023944692,0.5083754440361166,0.47586839658053803,0.45128474149474485,0.24326424316607695,0.4551251193976657,0.00022995480436780228,31.26113772392273
430,0.49413235780389553,0.36789206706266353,0.37396143209488,0.32620103792710736,0.6464191291102751,0.5124326297306122,0.4795048507777127,0.4549104353004598,0.24522703814315286,0.4609160010110248,0.0002280097382405397,31.224069595336914
431,0.5000072851538021,0.37322363863016833,0.3784185738805781,0.33093721519179525,0.6417195102110266,0.5085420149532869,0.47592217447285984,0.4514519169846958,0.25110981099427065,0.45574060405161293,0.00022607281425132697,31.671403408050537
432,0.4906146002007041,0.3645310121424058,0.37131293890947964,0.3232247365668496,0.6421872506485903,0.5090312878078318,0.47628241729608833,0.4518945461766605,0.24164972219237668,0.45634075015145825,0.0002241440855019134,31.3751060962677
433,0.49314778023225103,0.36698442554091387,0.3732326287318041,0.32540593730574624,0.6404953292984376,0.5076498934291901,0.47497073628685693,0.4506334681561924,0.2442176036018739,0.454423959959637,0.00022222360486937205,31.277995586395264
434,0.49146543180241303,0.36531899654291533,0.3719664880617417,0.32392222772945056,0.6408229986614085,0.5078039072095392,0.4752316597629996,0.4507682937033036,0.2424595206975937,0.454419003849361,0.00022031142500464966,31.595003366470337
435,0.4946883905698909,0.3684138623788395,0.3744073373111174,0.3266887365177991,0.6401135056095327,0.5072266100880934,0.47470865466377954,0.4502659323699972,0.24570634785820455,0.4535881009570418,0.00021840759833112325,31.548049926757812
436,0.4926761921076851,0.3666075243350656,0.37285228782796603,0.32506172223524615,0.6425181885454107,0.5094630271993219,0.47648551980441906,0.45224407960705576,0.24382963481752631,0.45712501655287924,0.00021651217704316252,31.550607919692993
437,0.4910039860297014,0.3649203761376162,0.3716135707131044,0.323574978240671,0.6410315766691524,0.5079944235755798,0.4753924130118467,0.45095019074366055,0.24200739659727577,0.45479006842177183,0.00021462521310469977,31.702369451522827
438,0.4926358062953235,0.3666659105907787,0.37282047695654597,0.3251031503320378,0.6629342100518273,0.5264931870973046,0.49206830935682205,0.46734683940754856,0.2437956183351935,0.4779312000236409,0.00021274675824780432,31.3426411151886
439,0.4926650039652452,0.3667220042988578,0.37284937851569233,0.3251825139165562,0.6411582301644718,0.5081623456376122,0.4754912064355962,0.451104099259657,0.24385985429274207,0.45491593689682647,0.000210876863971265,31.723161458969116
440,0.49213957324385005,0.3661559491871513,0.3724314989571903,0.32465340157243655,0.6463534264641012,0.512458431370118,0.47949003440173554,0.4549371923673599,0.24327452432981786,0.4602521293781658,0.00020901558153917836,31.54856777191162
441,0.49037217026088326,0.36436177367832573,0.3711440752853047,0.3230968184649626,0.6411198964093459,0.5080034238769409,0.47547167683030195,0.4509560399673839,0.2413540603642795,0.4546674646955123,0.00020716296197954205,31.31421661376953
442,0.4960880029329004,0.3697585103346065,0.3754583783646956,0.3278651678944654,0.6416719747099647,0.5084682771547593,0.47589802869500963,0.45135485249407153,0.24710117105175466,0.4545739297879571,0.0002053190560828575,31.56329345703125
443,0.48939119797339414,0.36342487041962973,0.370402861884571,0.32225716177792474,0.6399895542445667,0.5071969258594003,0.474602804145711,0.45023480647387987,0.24038422203318957,0.4535380591523839,0.00020348391440073592,31.234541654586792
444,0.495478245345029,0.3692801574016,0.3750049229611688,0.327437622980638,0.6425411658172302,0.509178916719508,0.4765710598007243,0.45199390393208694,0.2465901162853853,0.45537745705581606,0.00020165758724451376,31.362696886062622
445,0.48939338836440427,0.36348686881243863,0.37038601656011083,0.32229992922614603,0.6439851339169365,0.5104223508885838,0.47767712040381,0.4531171352149331,0.2404359415731328,0.457515879668654,0.00019984012468387259,31.745226860046387
446,0.4904516001436162,0.3646252456514593,0.3711575394008249,0.32329647123494887,0.6399156067141875,0.5070563135618832,0.47454913223490996,0.4500809315851028,0.24164791700036767,0.453038827819939,0.00019803157654546666,31.60905361175537
447,0.4916415973143144,0.36582682461024607,0.372067614513285,0.32436439522447436,0.6411205359639969,0.5079520363858677,0.4754945776041816,0.4509012962088865,0.24278022006233746,0.4538212138860621,0.00019623199241155652,31.3500075340271
448,0.49043543055095773,0.364445184322602,0.3711848893267586,0.3231441958702822,0.6415522390189655,0.5085685135208987,0.475819302593323,0.45147466332835945,0.24147991254367931,0.45507294461529524,0.00019444142161865056,31.646562337875366
449,0.507785847161543,0.37994204326109454,0.384381833560964,0.3369165960161444,0.6601500463358221,0.5234978949641161,0.48967304028929237,0.4644932357225826,0.2603929422118447,0.47674150027852646,0.00019265991325615107,31.738983869552612
450,0.49200826596448766,0.36607754150813915,0.37233971513528874,0.32459263447771736,0.6432313694354684,0.5101138257725354,0.47709335554092325,0.4528663875584934,0.24333969993706056,0.457242946972184,0.00019088751616501025,31.362006664276123
451,0.4877919787391622,0.36215486102563177,0.3691674139410417,0.32112674662136137,0.6417675952222895,0.508602101056971,0.4759949941367389,0.4515049364318185,0.23899951624997798,0.45505154881885346,0.00018912427893638965,31.482894897460938
452,0.48918561533810623,0.3634434093766034,0.3702297279222764,0.3222689073991011,0.638156302950599,0.5055389058462438,0.4732448441140792,0.44875898766007655,0.24035202970798003,0.4505618719812383,0.00018737024991032826,31.560014963150024
453,0.4891555376231352,0.3633263174862785,0.3702135103590348,0.32214980377232966,0.6403184104411997,0.5075400907566203,0.4748211054400327,0.45051640829937983,0.240197115483131,0.45407931518586564,0.0001856254771744182,31.517771244049072
454,0.48901656732202214,0.36353128925364286,0.37004509090102294,0.3223302399410921,0.6695277906037906,0.5320062732951526,0.4971076731375832,0.4722587726014183,0.2404157327298812,0.48477277749362474,0.00018389000856248506,31.24309015274048
455,0.49090937592766504,0.3651269801797714,0.3715322476657317,0.32376222559475004,0.6431155920347428,0.5097689067616182,0.4770240425107313,0.45253427079654635,0.24210955417729954,0.4562796223211416,0.00018216389165327766,31.52242875099182
456,0.4905573967943854,0.3647880684883199,0.3712653559159468,0.32345118019032604,0.6450245802733987,0.5114188661231077,0.4784637847367455,0.45400318009330626,0.24162681599989294,0.4588067953121216,0.00018044717376916307,31.30382990837097
457,0.4878856466415732,0.3622504034463097,0.3692459446542403,0.3212064536497555,0.6444894853122731,0.5109284368747058,0.47806888866552055,0.45354895986975197,0.23905638864333617,0.45761967087811967,0.00017873990197482932,31.45013952255249
458,0.4927807255862231,0.3667765401582667,0.3729718829540008,0.325231099989325,0.639770887592897,0.5069997619817601,0.47445962821098575,0.4500666255938178,0.24382552632036056,0.45286401054438424,0.00017704212307599485,31.473726511001587
